year,id_firm,logl,logk,logm,logq,invest
6,107,-2.211661,-2.926864,-1.781989,-2.684635,.1185958
7,107,-2.197358,-3.0805,-1.892166,-2.072359,0
8,107,-2.142188,-3.278368,-2.087638,-2.267138,0
9,107,-2.106422,-3.370006,-2.024251,-2.287243,0
0,110,-.5013022,-1.35113,-1.247437,-.2224752,.918066
1,110,-.3526047,-.7438913,-.9999762,-.102924,1.318672
2,110,-.1301496,-.6173641,-.8830788,-.013983,1.37743
3,110,.104486,-.2777954,-.8398365,.2307597,1.596181
4,110,.3082551,.0003458,-.8585408,.4070991,3.44677
5,110,.4933785,.3637308,-.7620479,.6863708,4.927428
6,110,.3571889,.1592687,-.4746616,.4232258,2.219313
7,110,.2596857,.1851455,-.4769211,.241307,2.503282
8,110,.1502724,-.0679094,-1.05607,-.3499746,1.593637
9,110,.0356859,-.2353946,-.9160534,-.1345052,.4175857
0,112,1.412256,1.911218,1.80449,1.406104,0
1,112,1.463939,1.963844,1.526348,1.265554,5.689762
2,112,1.347724,1.794017,1.678718,1.419643,4.675437
3,112,1.442622,1.846753,1.956552,1.55673,4.525664
4,112,1.279177,1.806471,1.814213,1.493719,6.752203
5,112,1.311874,1.940398,1.664988,1.561133,7.274951
6,112,1.677015,1.9025,1.810072,1.745775,7.488687
7,112,1.713568,1.852658,2.117193,1.571794,9.649354
8,112,1.735649,1.931495,2.061762,1.645638,8.349792
9,112,1.821829,2.091477,1.823945,1.451356,7.067992
0,113,2.932768,2.997399,3.238225,3.043658,22.12363
1,113,2.855927,2.771946,2.834373,2.908873,18.76209
2,113,3.025191,3.031628,2.949967,2.968752,19.19908
3,113,2.757432,2.804166,2.830728,2.904907,17.8261
4,113,2.94981,2.782187,2.733909,2.828953,0
5,113,2.972583,2.582986,2.590401,2.536224,11.16719
6,113,2.732796,2.601365,2.592765,2.76515,13.48163
7,113,2.906989,2.494832,2.627865,2.620263,0
8,113,2.526328,2.285748,2.522357,2.366675,4.486319
9,113,2.618316,2.101917,2.525037,2.641551,3.186173
0,116,-.2488253,-1.460636,-.1655923,-.0577788,.7239559
1,116,-.3044865,-1.155228,-.5433332,-.0408497,.5880527
2,116,-.1073503,-.7633588,-.5290498,-.0332744,.9124597
3,116,-.0905063,-.6471557,-.1892636,-.099465,.9967412
4,116,-.0969871,-.4425492,-.5953155,-.1535992,1.480903
5,116,-.0788001,-.4933652,-.5561619,.030667,.6923365
6,116,-.0125883,-.6836315,-.8836117,-.054033,.2773398
7,116,-.2906989,-.7419163,-.7580138,.0747924,.4208514
8,116,-.1602755,-.7039545,-.4746262,-.0796516,.3352278
9,116,-.181781,-.7618752,-1.064226,-.1370588,.2209619
0,122,-.4724435,-.5271661,-1.022381,-.4201975,.6042754
1,122,-.444856,-.5426891,-.6766894,-.5924059,.4783328
2,122,-.6003938,-.6618863,-.9277276,-1.118189,.1929359
3,122,-.7214502,-.6959266,-1.51325,-.9672672,0
4,122,-.6421435,-.9036722,-1.30941,-.9475716,0
5,122,-.9238598,-1.055794,-1.47519,-.9679418,.4104578
6,122,-.7259604,-.790452,-1.376977,-1.008143,0
7,122,-.923118,-1.191675,-1.382254,-.6621585,0
8,122,-.954715,-1.234437,-1.378627,-1.087388,.2771057
9,122,-.9441327,-1.473272,-1.486399,-1.267668,.3902262
0,126,.2551787,-.319354,.4297168,.3255992,1.155007
1,126,.4108996,-.3013111,.1336756,.5493205,.6786877
2,126,.0265545,-.1202183,-.1000066,.0716411,1.425771
3,126,.1826614,-.117832,-.318039,.0487371,1.188873
4,126,.3359247,-.0035546,-.1883771,.1548641,1.56907
5,126,.2201378,-.1550599,-.2280847,.16545,1.167009
6,126,.1921193,-.2677271,-.1969998,.0172606,1.207003
7,126,-.027531,-.3009256,-.1684697,-.1314016,1.021131
8,126,.3821444,-.1672652,-.2530009,.0949237,1.3134
9,126,.3120886,.2036188,.0862437,.3510516,1.310329
0,127,1.735019,2.369555,1.771792,1.890029,7.316962
1,127,1.490691,2.36082,1.787282,1.900128,10.03025
2,127,1.559629,2.101452,1.791542,1.732289,8.311713
3,127,1.447784,2.281693,1.712537,1.807155,0
4,127,1.498049,2.231751,2.0274,1.475125,9.217929
5,127,1.42053,2.085661,1.710157,1.664071,0
6,127,1.362458,1.950565,1.477724,1.645131,7.564113
7,127,1.241313,2.101247,1.475189,1.334247,0
8,127,1.214013,1.960888,1.412595,1.291572,9.436737
9,127,1.211051,1.815069,1.728394,1.308666,4.82321
0,130,-1.277137,-1.785471,-2.124033,-1.686749,0
1,130,-1.290961,-1.713832,-2.382737,-1.614016,0
2,130,-1.431454,-1.763271,-3.311193,-1.926427,0
3,130,-1.261636,-1.863919,-3.575885,-1.573218,.2053747
4,130,-1.060404,-1.444423,-5.673514,-1.412905,.3903888
5,130,-1.123858,-1.595559,-4.689145,-1.430328,.3527365
6,130,-1.202601,-1.383589,-3.21135,-1.305701,.1565852
7,130,-.9950703,-1.534205,-3.698078,-1.220927,.3575239
8,130,-.8180581,-1.38641,-2.969937,-1.146363,.3414591
9,130,-.8253863,-1.402798,-4.286235,-1.188335,.140833
0,131,.2478578,.5726368,1.194404,.8039572,2.653521
1,131,-.0876391,.4967099,1.034077,.5907289,1.415941
2,131,.1073584,.1364132,.656096,.4694957,1.424803
3,131,-.1108487,.0695883,.4936425,.6782374,1.091632
4,131,-.1542918,.0729526,.5757875,.6615916,2.042567
5,131,.0145519,-.0973913,.336451,.6032656,1.467817
6,131,.0502585,.2556168,.6249097,.7255116,2.21125
7,131,.1056835,.2546163,.2612605,.7850561,1.949935
8,131,.0028812,.2712489,.61338,.7885782,1.900357
9,131,-.007549,.2980944,.3870329,.725243,2.526129
0,134,1.08424,.5382354,.5421946,.9687167,1.000423
1,134,1.126043,.5821925,.6487398,.9600613,0
2,134,1.133069,.5590076,.6085911,1.029212,2.340446
3,134,1.230773,.3902924,.6084884,1.140571,3.003247
4,134,1.089939,.4608591,.6556729,1.044169,2.312493
5,134,1.106751,.6213799,.8487558,1.184785,2.481538
6,134,1.161461,.3182114,.6589746,1.281675,1.950531
7,134,1.386393,.4661914,.9220883,1.311765,4.872736
8,134,1.120077,.7811183,.6538599,1.417568,2.500184
9,134,1.195165,.8251267,.8128988,1.243803,2.624918
0,135,-.1476259,-.4712529,-1.899041,-.0056535,.9052654
1,135,-.1601251,-.7170758,-1.444612,.2348292,.9969003
2,135,-.0340109,-.6744043,-1.561751,-.0305364,.423817
3,135,-.3841445,-.8592497,-1.78764,-.1936664,.2961805
4,135,-.1082698,-1.132037,-2.236457,-.4370137,.4607072
5,135,-.3179588,-.9294493,-1.962573,-.2694297,.7423987
6,135,-.3522171,-.9976132,-1.854686,-.4777341,.9010871
7,135,-.4104988,-.9610954,-1.725918,-.457219,.5282419
8,135,-.5777929,-.8591222,-2.061366,-.361236,.7016355
9,135,-.4231548,-.7643164,-1.730397,-.5937032,0
0,138,.7863771,-.6118025,.2012534,.0030686,0
1,138,.6064407,-.6381962,.3842193,-.1003844,.8996688
2,138,.3480561,-.8577305,.2706775,-.4164218,.2100069
3,138,.2366796,-.8337188,-.1499652,-.715325,0
4,138,.1582599,-1.036583,-.1078963,-.910633,.2141668
5,138,.1974795,-1.37399,-.6431591,-.9212965,.1286985
6,138,-.070803,-1.579849,-.8287145,-1.01491,0
7,138,.1924597,-1.571715,-.744574,-.6834947,.2440877
8,138,.3025393,-1.477118,-1.269961,-.6883203,.4600503
9,138,.5606435,-1.275308,-.8472266,-.7132034,.4103341
0,142,-.8098732,.0715775,-2.336771,-.6557216,2.367481
1,142,-.6314297,-.0744017,-2.106436,-.4187624,1.901798
2,142,-.9679562,.102075,-1.129326,-.5375189,.8381284
3,142,-.6205322,.2387566,-.8219883,-.2425611,1.934592
4,142,-.5763692,.3749862,-.4787334,-.2515198,3.745116
5,142,-.6615751,.605027,-.5122202,.0696559,7.391371
6,142,-.6074819,.4156798,.0536595,-.7702124,3.470934
7,142,-1.187545,.0865373,-.8443251,-.6907132,1.800838
8,142,-1.487992,-.3440683,-1.140494,-1.121519,1.066109
9,142,-1.761565,-2.253203,-1.561109,-2.619657,0
0,143,1.700101,1.138473,1.367724,1.810682,4.388461
1,143,1.510603,1.135678,.9096009,1.523077,4.116307
2,143,1.342799,1.168485,1.125083,1.351933,5.511893
3,143,1.49456,1.170369,1.081252,1.242389,2.090558
4,143,1.310773,1.154231,.7276981,1.736545,1.070968
5,143,1.123241,1.298912,.8917297,1.297238,4.137571
6,143,1.119563,1.410078,1.169937,1.403748,5.596251
7,143,1.413605,1.374757,1.20488,1.39222,5.062616
8,143,1.349511,1.484693,1.335357,1.56491,9.690299
9,143,1.668198,1.522203,1.229151,1.734518,8.712803
0,144,2.845742,2.87932,2.006942,2.975952,21.18054
1,144,2.636216,2.885215,1.932139,2.831591,13.6364
2,144,2.665351,2.980019,1.909258,2.643011,21.15005
3,144,2.772785,2.894914,2.061733,2.798686,0
4,144,2.662606,2.840569,2.041739,2.780324,21.84366
5,144,3.418537,3.460894,1.280426,3.240671,23.78807
6,144,3.175456,3.362266,3.367003,3.394156,32.10636
7,144,3.246727,3.341025,3.189053,3.363004,0
8,144,3.322884,3.360375,3.257023,3.24912,47.14827
9,144,3.182351,3.386925,3.28358,3.390525,33.68242
0,145,.729176,-.8802556,-.0476646,-.112329,.4030369
1,145,.5565149,-1.308268,-.0099736,-.2587594,.1460646
2,145,.4953397,-1.457024,-.3279141,-.7851526,.3576436
3,145,.269315,-1.883997,-.2864835,-.5150387,0
4,145,.5157915,-1.506947,-.1556968,-.5624961,.5440332
5,145,.4979818,-1.637732,.0808502,-.5207686,.2874405
6,145,.5365486,-1.770671,.2350356,-.4901703,.435573
7,145,.3556316,-1.888893,.1999092,-.9785339,.2651969
8,145,.1234846,-2.396752,-.47525,-1.806856,0
9,145,-.289039,-2.681895,-1.220499,-1.584629,0
0,147,2.305764,2.408545,1.628033,2.295242,17.31301
1,147,2.390971,2.534549,1.879962,2.244064,23.22079
2,147,2.307878,2.615687,1.857207,2.13296,18.20067
3,147,2.18055,2.503796,1.792816,2.133503,12.07464
4,147,2.048067,2.292867,1.79532,2.064162,10.38081
5,147,2.181435,2.198576,1.470011,2.213044,12.73359
6,147,2.233392,2.284341,1.360064,1.926012,0
7,147,2.27817,2.413257,1.632819,2.290917,19.56882
8,147,2.482613,2.730305,1.63989,2.263813,25.84003
9,147,2.003793,2.746658,1.677731,2.002108,27.65885
0,151,1.53272,2.024259,1.905218,1.384599,10.40958
1,151,1.579044,1.944917,1.920948,1.332846,9.696003
2,151,1.333454,1.82445,1.5917,1.280321,4.250628
3,151,1.466207,1.651227,1.579763,1.303491,2.361196
4,151,1.522359,1.574507,1.724655,1.347358,0
5,151,1.291127,1.652822,1.646541,1.505615,5.237716
6,151,1.159198,1.81988,1.688147,1.276254,6.498386
7,151,1.068243,1.459825,1.71422,1.307753,6.581759
8,151,1.217061,1.589948,1.55996,1.239528,5.62771
9,151,1.196732,1.758497,1.405899,1.067158,7.06687
0,155,-2.042885,-1.950953,-2.032942,-2.111241,0
1,155,-2.02334,-2.024407,-2.060855,-1.965536,0
2,155,-2.149296,-2.228137,-2.214383,-2.172058,0
3,155,-2.258156,-2.263524,-2.414043,-2.385434,0
4,155,-2.155123,-2.289366,-1.906707,-2.687897,0
5,155,-2.424618,-2.461723,-2.254807,-2.6098,0
6,155,-2.682864,-2.288806,-2.778766,-2.998136,0
7,155,-2.159596,-2.158095,-2.75522,-2.747534,0
8,155,-2.284979,-2.349161,-2.798066,-2.38998,0
9,155,-2.621039,-2.426645,-2.867633,-2.86446,0
0,156,3.937028,5.034396,4.041025,4.122886,0
1,156,3.848967,5.095879,3.942564,3.902718,73.91854
2,156,3.276736,5.063419,3.590923,3.154053,69.54532
3,156,3.384313,4.903372,3.201027,3.070815,37.33836
4,156,3.127956,4.803355,3.506482,3.198194,40.4791
5,156,3.017972,4.942165,3.250138,3.07973,95.13395
6,156,2.911803,4.792643,3.081563,2.969762,25.50812
7,156,2.817211,4.717299,2.84217,2.958306,0
8,156,2.502778,4.764887,3.147302,3.064812,28.2747
9,156,2.613038,4.453743,3.019313,2.782764,0
0,157,.1191185,.8336927,.6252156,.6167271,2.541424
1,157,.0005238,.8468431,.6429831,.4317591,0
2,157,.106809,.9719719,.4238797,.6398583,3.571432
3,157,.1344955,1.06671,.5153543,.545305,4.432565
4,157,.1255182,1.164158,.3901456,.7958493,3.233114
5,157,.1965722,1.155426,.466712,.4340773,3.251799
6,157,.2614462,.8594834,.457296,.3610974,2.523795
7,157,.1604991,.8235294,.4186184,.6003851,2.605651
8,157,.3191393,.915276,.4144927,.7330061,4.041087
9,157,.3235417,1.194301,.5617766,.550017,4.507865
0,159,.2197918,.7040148,.393321,.2265908,1.497183
1,159,.0872744,.8611249,.772577,.1110395,1.591494
2,159,-.00109,.6508727,.5685489,-.1192032,.9167534
3,159,.1691477,.5199441,.3161725,.2381182,1.072055
4,159,.0208076,.5779541,.4257176,.4042216,1.575443
5,159,.0395175,.443199,.3600124,.2089192,1.237017
6,159,.0074303,.370997,.4657824,.2557463,1.022849
7,159,.1219429,.3562997,.3333147,.1860792,1.316762
8,159,-.2377239,.2467019,.36626,-.0783311,2.002522
9,159,.0394398,.1230466,.3165027,.0852586,1.266397
0,160,.9547083,3.172651,1.584187,1.856863,25.7264
1,160,1.152397,3.162614,1.640247,1.9831,24.89834
2,160,1.081557,3.050469,1.548852,1.503929,23.14316
3,160,.8225396,3.135935,1.304917,1.348513,9.613083
4,160,.9621285,3.095311,1.373996,1.396446,12.34095
5,160,.9297491,2.811443,1.436047,1.377243,9.156178
6,160,.1371832,2.516446,.8073493,.9373564,0
7,160,-.0085453,2.242513,.6068521,.9232502,1.019389
8,160,.0257794,2.317339,.7938393,.9089301,2.124135
9,160,.0727502,2.158882,.5115893,.8264464,0
0,162,-5.101487,-6.538837,-5.277112,-4.941029,0
1,162,-4.763779,-6.315786,-4.553999,-4.446506,0
2,162,-4.271893,-5.698315,-4.692741,-4.122132,0
3,162,-4.150697,-5.065594,-4.136628,-4.323533,0
4,162,-3.817586,-4.072266,-3.722075,-4.496335,.1005002
5,162,-3.552783,-3.61385,-3.47032,-3.591339,0
6,162,-2.856341,-3.344572,-3.271654,-2.81401,.133323
7,162,-3.048151,-3.356459,-3.049016,-2.891809,0
8,162,-2.634054,-3.217614,-2.755729,-2.235024,0
9,162,-2.317513,-2.374582,-2.582126,-1.871446,0
0,163,-1.017419,-1.645402,-.8868816,-.9880841,.3649194
1,163,-1.163099,-1.527516,-.9327772,-1.093949,.2460639
2,163,-.984768,-1.427296,-1.226925,-1.123268,.5239648
3,163,-.7200767,-1.120346,-.9211847,-.9360605,1.150936
4,163,-.6157047,-1.443401,-.6623585,-.5612839,.8041332
5,163,-.578906,-1.459735,-.7000927,-.6297818,.9512186
6,163,-.447565,-.3925519,-.6269081,-.2493606,2.534513
7,163,-.4986459,-.3908384,-.3701761,-.201437,1.221873
8,163,-.3123052,-.3849535,-.220406,-.0536183,.8691944
9,163,-.117441,-.208863,-.2088925,-.0314905,1.178567
0,168,.4850754,.8546971,1.198025,.3056912,1.710312
1,168,.143811,.5934545,.9489163,-.496675,0
2,168,.0818992,.3754568,.6711258,-.3678157,1.505186
3,168,.1685264,.3574836,.6605576,-.0547811,1.16536
4,168,.0661542,-.004679,.6518348,-.2324773,0
5,168,-.5953667,-.2691752,.2484793,-.6142122,1.275419
6,168,-.6816084,-.1667204,.3407879,-.7633466,1.349365
7,168,-.6649913,-.3568147,.4133564,-1.080871,.6938362
8,168,-.7543446,-.5148044,.0502417,-.8792714,.6061013
9,168,-1.521043,-.7930425,-.5030472,-1.508863,.4907582
0,172,2.366283,2.437165,2.54964,2.560488,20.00388
1,172,2.029855,2.244248,2.297778,2.331185,14.52979
2,172,1.962996,2.04398,2.184138,2.149649,11.66166
3,172,2.044219,1.791986,2.172086,1.850165,10.3258
4,172,2.350239,2.003986,2.032963,2.488087,11.85244
5,172,2.515869,2.014709,2.071871,2.27196,14.37537
6,172,2.247749,1.979282,2.083384,1.823063,9.168556
7,172,2.041937,1.85245,2.297669,2.139551,6.021855
8,172,2.126181,1.91037,2.450167,2.204457,9.25651
9,172,2.827991,2.518094,2.307492,2.598461,9.793428
0,173,-.2521651,-.7019994,-.8207989,-.6506937,.6087472
1,173,-.3544464,-.9121513,-.827372,-.7452955,.3850612
2,173,-.2308463,-.7794659,-.9458107,-.3700598,0
3,173,-1.95033,-1.254252,-1.051387,-1.868186,.3526631
4,173,-1.773961,-1.212848,-.8173518,-1.884798,.5050563
5,173,-1.723067,-.9447849,-.714522,-1.394876,1.045632
6,173,-1.67314,-1.07727,-.9862031,-1.414345,.3102209
7,173,-1.706551,-1.001804,-.8848634,-1.314257,.3424606
8,173,-1.478819,-.9611436,-.7624103,-1.53356,.2743187
9,173,-1.318083,-1.020849,-.7738093,-1.320279,.2690853
0,174,.1639541,.4134304,.9190633,.2335414,2.048831
1,174,.0899808,.3397073,.647051,.234754,1.379375
2,174,.1551978,.2242408,.5872363,.2474265,.5970454
3,174,.2425521,.0062773,.5051503,.2282348,.4855673
4,174,.2400593,.050048,.3998023,.1700992,.7210855
5,174,.1759021,-.0350867,.3032333,.4119664,1.010397
6,174,.2912053,.1295876,.5337025,.2236847,1.627679
7,174,.1840313,.0927084,.5938819,.2237178,1.115712
8,174,.3041538,.2017685,.7721507,.3066728,1.645157
9,174,.4011324,.5426009,.8510476,.2461334,3.213909
0,177,4.100043,4.080832,4.475783,4.511896,114.334
1,177,3.981417,3.964077,4.308133,4.546062,81.7202
2,177,3.930995,3.879767,3.892642,4.163718,45.01284
3,177,3.80716,3.885951,4.433486,4.260155,28.94205
4,177,3.745346,3.857116,4.002071,4.182527,41.63916
5,177,3.948493,3.757121,4.29483,4.095754,64.76704
6,177,4.182734,3.961578,4.324667,4.212874,87.15237
7,177,4.13299,3.824927,4.290538,4.205125,75.62415
8,177,4.191935,3.935216,4.040274,4.313805,65.36301
9,177,4.308175,4.157085,4.262829,4.158504,0
0,178,-.1176678,1.994939,.4858823,.2613297,16.38603
1,178,-.0665177,1.90232,.4468848,-.2349145,4.014113
2,178,-.3207791,1.802473,.388613,-.4233252,2.75857
3,178,.020889,1.592887,.2483176,-.2821169,6.161479
4,178,-.3154082,1.169238,.2837006,-.5903754,3.764793
5,178,-.1290622,1.241356,.2715796,-.1956431,1.763655
6,178,-.0633644,1.149388,.1757775,-.0271534,2.7309
7,178,.0643268,1.080742,.1395555,.0552593,2.89288
8,178,.0099589,.9710396,.153354,.0647667,3.463094
9,178,-.051856,.9896457,.3566729,.1207879,2.612567
0,184,-1.050763,.2562767,-.3544836,-.1176474,2.757465
1,184,-1.745638,.4203919,-1.037153,-.9388642,1.050973
2,184,-2.023679,.3195682,-1.679508,-1.756972,.8365399
3,184,-2.455158,.1330629,-2.273784,-2.678581,0
4,184,-1.776915,.1768145,-2.082718,-1.836857,0
5,184,-2.109133,-.1783037,-1.770996,-2.602439,.1033713
6,184,-2.015769,-.2239608,-2.161083,-1.813228,0
7,184,-1.824625,-.2371162,-2.071062,-1.78354,.1553472
8,184,-1.434357,-.0617249,-1.578839,-1.447004,.2294426
9,184,-1.191854,.0401616,-1.432608,-1.446756,.4064206
0,185,-1.481541,-1.48477,-.5762322,-1.724302,.1864954
1,185,-1.672312,-1.52852,-.7716151,-1.831497,.1971343
2,185,-1.729375,-1.447254,-.7469579,-2.040836,.2663972
3,185,-1.654441,-1.744268,-.9155884,-1.611207,0
4,185,-1.573472,-1.726388,-.9867077,-1.896529,0
5,185,-1.636089,-1.923808,-.7380431,-1.870395,0
6,185,-1.532943,-2.134375,-.872457,-1.953032,.1671027
7,185,-1.721803,-2.188766,-1.221396,-1.997867,0
8,185,-1.509832,-2.256069,-1.29746,-1.868729,0
9,185,-1.475166,-2.310836,-1.072101,-1.564892,0
0,186,1.957048,1.815738,1.680907,2.224809,8.95433
1,186,1.311397,1.89942,1.161005,1.556794,3.88936
2,186,1.374637,1.789102,1.205547,1.499459,2.583509
3,186,1.502534,1.854348,.9338536,1.816391,3.817051
4,186,1.837648,1.832296,.9332986,1.473791,3.982251
5,186,1.431354,1.980493,1.231939,1.622932,6.340721
6,186,1.221575,1.715267,1.047702,1.486496,4.34384
7,186,1.425275,1.622217,1.073535,1.384217,5.12953
8,186,1.623171,1.448979,1.178346,1.501215,4.846267
9,186,1.198681,1.669023,1.398518,.9770443,6.896941
0,191,.1192248,1.416676,1.874132,1.285537,3.581158
1,191,.2492386,1.326485,1.629189,1.348894,3.527932
2,191,.1176777,1.179227,1.53519,1.404048,1.913334
3,191,1.174422,1.361512,1.796781,1.672601,0
4,191,1.257007,1.283549,1.706806,1.624085,2.221006
5,191,1.149575,1.223292,1.759524,1.554114,1.987366
6,191,1.19315,1.164526,1.899837,1.380204,0
7,191,.8889534,.9738215,1.63444,1.338081,2.614976
8,191,.8567867,1.044901,1.407179,1.163477,3.534429
9,191,.7479094,1.141045,1.384998,1.244592,4.289919
0,192,2.700642,2.559165,2.233279,2.451887,10.22432
1,192,2.345792,2.077342,1.845694,2.247731,7.838263
2,192,2.304587,1.998263,1.705477,2.342102,5.567309
3,192,1.937818,2.129846,1.773538,2.213065,6.40639
4,192,2.200634,2.136418,2.01652,2.323738,9.129389
5,192,2.277874,1.797404,1.815651,2.153237,10.82816
6,192,2.652781,2.023684,1.867937,2.290583,9.234413
7,192,2.497681,2.117652,2.674521,2.504268,13.69022
8,192,2.684405,2.377023,2.620547,2.723395,16.86581
9,192,2.46761,2.438325,2.432564,2.329831,10.30251
0,193,.1164909,1.41589,.2483911,.7385911,5.316088
1,193,.2338645,1.4191,.0273834,.5637594,2.528537
2,193,.020047,1.171717,.0380786,.3735634,2.551772
3,193,-.003551,1.144948,.2607198,.463136,2.653084
4,193,.1803048,1.092629,.2909801,.9508839,3.776845
5,193,-.1850186,1.039585,.0566749,.6322483,6.204097
6,193,.0568242,.9778424,-.0865209,.6386629,3.221494
7,193,.0787233,1.072367,.1944421,.5847265,0
8,193,.2837876,.7947062,.2153998,.5895291,2.170294
9,193,-.0378655,.8732949,-.1073139,.1285305,1.745168
0,194,-1.967382,-2.755728,-1.964555,-1.916324,0
1,194,-2.041241,-2.950458,-2.15718,-1.928793,0
2,194,-1.796489,-2.643969,-1.878546,-1.711538,0
3,194,-1.852424,-2.94638,-2.272708,-2.117582,0
4,194,-1.830234,-2.978524,-2.010851,-1.872986,0
5,194,-1.807519,-3.184966,-1.921718,-1.697749,0
6,194,-1.86281,-3.196179,-2.108883,-2.11658,0
7,194,-1.8839,-3.080633,-2.350016,-2.102077,0
8,194,-1.960953,-3.250731,-2.284635,-2.312884,0
9,194,-2.103336,-3.4309,-2.549925,-2.65599,0
0,196,-.7634343,-.0579175,-.9555314,-.975224,.64689
1,196,-.8995317,-.4632239,-.8770301,-1.081323,0
2,196,-1.189885,-.6464115,-1.408071,-1.341711,.1562679
3,196,-1.138471,-.7219658,-1.020381,-1.128219,.2080513
4,196,-.9790299,-.7303379,-.9008087,-.6753991,.5969833
5,196,-1.213208,-.6481175,-.9008408,-1.054481,.7835482
6,196,-1.113988,-.7190585,-.9979035,-1.166822,0
7,196,-1.32007,-.7828246,-1.143418,-1.252475,.3412309
8,196,-1.021772,-.8771937,-1.036811,-1.213122,.4182551
9,196,-1.25697,-.9967574,-1.033242,-1.348574,.6682323
0,199,-1.970669,-1.429309,-2.39287,-2.305143,0
1,199,-2.15029,-1.430263,-2.589913,-2.402859,0
2,199,-2.079331,-1.493806,-2.566472,-2.529186,0
3,199,-1.912666,-1.394611,-2.315535,-2.358085,0
4,199,-1.865074,-1.35334,-2.288461,-2.54212,.1054615
5,199,-2.040852,-1.261048,-2.49493,-2.478329,0
6,199,-1.852811,-1.418388,-2.1755,-2.512925,0
7,199,-1.860885,-1.255779,-2.242011,-2.456708,0
8,199,-1.900974,-1.433041,-2.345292,-2.505002,.1342677
9,199,-1.870594,-1.458112,-2.126008,-2.664739,.2242983
0,204,.8837902,1.145216,1.606283,.6585561,6.666051
1,204,.8135298,1.331089,1.455911,.7670059,3.294464
2,204,.6415149,1.040111,1.425029,.3804771,1.749646
3,204,.3112925,.842551,1.162832,.2440997,1.044245
4,204,.4483435,.6566662,1.189975,.2757472,.8673152
5,204,.4939831,.6087199,1.148117,.225927,.8911548
6,204,.5564346,.7034901,1.452008,.3617405,1.557701
7,204,.3617555,.300028,1.341891,.4058769,1.108027
8,204,.5741691,.3524795,1.222086,.270106,.9296667
9,204,.57652,.2282789,.9706945,.0020627,0
0,207,1.778549,2.107471,1.870647,1.952736,7.081551
1,207,2.046986,2.442225,1.690984,1.97509,20.23207
2,207,1.586834,2.337258,2.106171,1.865514,11.70746
3,207,1.733003,2.232225,1.85379,1.616574,8.239287
4,207,1.863825,2.778998,1.277943,1.913333,10.45126
5,207,2.197012,2.459809,2.133769,2.103627,8.931312
6,207,1.749388,2.631356,1.739729,1.556585,12.00075
7,207,1.608643,2.412266,1.662692,1.47456,12.1883
8,207,1.747264,2.494099,1.792188,1.631943,10.68656
9,207,1.578962,2.599257,1.872724,1.647459,10.18643
0,210,-.3929598,-.448216,.258933,-.2787027,.8254302
1,210,-.0537722,.3395936,.3127277,.1543218,3.656522
2,210,-.5187038,.3710268,.1868763,-.8764958,0
3,210,-.4619428,.2593258,.0679698,-1.151128,.6327062
4,210,-.3525689,-.1783171,-.4533154,-.3498826,.3592057
5,210,-.1754353,-.1046685,-.5576428,-.2504516,0
